index,expected,prediction,logit_0,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,logit_8,logit_9
190,3,3,-2.19710827,-0.331163377,0.614975631,2.20978522,-3.32032824,1.64981413,-3.17955232,-0.698122978,-0.354201049,-0.291622311
191,3,5,-1.35694265,-2.59873414,-0.970508039,0.588311553,-2.91238451,2.38282561,-2.68595982,-0.874336004,1.39078474,1.26512396
192,3,7,-1.67233455,-1.66137767,-1.00173008,1.34225237,-3.39894533,1.8296566,-5.11170435,3.07542777,-1.12493503,0.451763779
193,3,8,2.18170452,-3.78216791,0.30739522,-3.27433014,-1.06935644,-2.61774731,-0.430914134,-2.83022881,5.1490016,-2.57332015
194,3,5,-1.56069958,-0.789504468,0.0367635377,0.739758015,-0.803958714,0.879108608,-1.73698008,-0.0297002885,-0.329114556,0.245571911
195,3,5,-1.14477503,-1.11604786,-0.58281076,0.403014034,-2.05814219,1.88331544,-1.75101364,0.395573825,-0.343322605,0.347153157
196,3,8,0.45143643,-1.93997252,0.591535866,-0.825356603,-1.36147761,-1.17017329,-0.753086209,-2.03089905,2.98884106,-1.16471171
197,3,8,1.06940925,-2.53681135,0.548165083,-2.07662487,-0.785043716,-2.18314791,0.0251496304,-2.66440535,3.86322713,-2.08611345
198,3,3,-2.57775283,0.948954761,1.43674564,1.46057594,-1.8913703,1.34007037,-0.533253849,-3.8968761,-2.3942399,-3.06662488
199,3,3,-1.68804145,-0.846589446,0.146725923,1.73469102,-2.19639444,0.229319051,-3.91158628,1.40307581,0.00408606604,0.172590584
200,3,7,-1.40749252,-1.64575112,-0.403219253,1.14250839,-3.16405654,1.47098207,-3.85169721,1.67952061,-0.108319104,0.51436007
201,4,3,-3.16890883,-0.615616024,-0.455984771,1.56344056,-0.884348869,1.07970309,-2.486444,-2.1397047,0.91439122,0.425694495
202,4,5,-2.89134431,-1.61499059,0.774518073,0.917440057,-0.292559534,1.23661423,-2.06963849,-1.19868541,-0.425671786,-1.01033342
203,4,3,-3.21379542,-1.77215195,-0.159052849,2.37197995,-0.667474926,0.221863851,-4.82762861,-0.755228519,0.211399674,0.934940338
204,4,7,-1.41294968,-1.96572077,0.112030126,1.60296118,-4.03990555,1.88827467,-4.41027546,2.27465081,-0.790002346,-0.2493729
205,4,3,-2.86201787,-1.16242504,0.530213952,3.51699805,-4.35722923,1.83280158,-5.01835346,-0.650868356,-0.148986012,0.0798335895
206,4,3,-2.61595058,-1.49679744,0.0968423858,0.63101685,0.211875096,0.364577711,-2.3856976,-0.852409005,0.0950241089,0.180642948
207,4,3,-3.12546086,-1.55773664,0.338630557,1.36263978,-0.445168227,1.23223722,-2.67325044,-1.36041737,0.021300327,-0.122658364
208,4,3,-2.33481002,-2.739326,-0.0408427343,3.39961219,-5.40040493,2.24477458,-6.20650244,1.30459809,-0.496775061,0.653502524
209,4,3,-3.36615038,-0.871159732,-0.0134149045,2.766397,-1.98312211,1.39519572,-3.23765731,-2.26968408,0.791155815,-0.224344477
210,4,7,-1.27004051,-1.58694136,0.0871993676,1.516886,-2.55311871,0.806374669,-3.9267509,1.76479554,-0.643944561,0.441532612
211,4,3,-1.98707628,-1.034024,0.215411156,2.13096046,-2.2029202,0.465121567,-4.10313368,1.17812836,-0.442148507,0.320234776
212,4,3,-3.59651303,-1.66642058,-0.0696988329,1.51439905,-0.371628225,1.19556212,-3.27087355,-1.6172235,0.248993009,0.482835889
213,4,8,-0.741936326,-3.18911052,-0.476178318,-0.197679535,-1.13456416,0.0902070999,-2.94468045,-0.739834905,2.40987039,1.04654014
214,4,5,-2.45273805,-1.23077476,-0.16117695,0.781297803,-0.309843153,1.13912547,-1.7392031,-1.34542966,0.330697626,0.19670938
215,4,3,-1.3517158,-2.64262271,-0.130854398,1.67192614,-2.43960571,0.841903567,-4.70066261,1.44129384,-0.356767714,1.23189306
216,4,7,-1.55352592,-1.75717711,0.282401502,1.69054186,-3.58285451,1.42505765,-4.51322699,2.34112549,-0.747527182,-0.177792221
217,4,5,-2.62987089,-1.2451905,0.287334859,0.835291624,0.0349767953,0.856739342,-2.17866015,-0.89389962,-0.374034345,-0.320506901
218,4,3,-3.01149201,-1.39396,-0.0619327724,1.28730726,-0.434494019,1.15091181,-2.95329189,-0.861765027,-0.18530564,0.220061481
219,4,5,-2.07944083,-2.19052625,-0.12815401,1.45502484,-2.9643333,2.08673906,-3.30545807,0.0986236408,0.051603768,0.791868389
220,4,9,-2.06061125,-2.18700171,-1.42070651,-0.43127203,0.418432325,0.0455908142,-3.35372114,-0.658870399,1.51876283,1.57504356
221,4,8,1.91802669,-4.57426596,1.57615483,-1.95859814,-1.41082883,-3.87559581,-0.428755164,-4.08102417,4.32517958,-2.99163413
222,4,5,-1.01822448,-3.19851613,-0.975923955,1.06077123,-4.29366779,2.68993974,-4.87701511,2.42831516,-0.526131511,0.779860497
223,4,5,-2.72417259,-1.33901608,-0.0275601707,1.16693747,-0.590272427,1.20046055,-2.47697139,-0.89210099,-0.0133136436,0.169576839
224,4,3,-2.88418102,-1.78386176,-0.505182564,2.27821732,-2.1346159,1.40686607,-3.62282228,-3.10865498,1.98680687,0.844284058
225,4,8,-0.182671726,-1.94823599,-0.80296272,-2.07440424,-0.40859288,-1.42879224,-1.14957905,-2.35003591,4.34574556,-0.86296016
226,4,5,-3.26677752,-1.83608413,0.0382658839,1.07229626,-0.416798651,1.30625582,-2.92168379,-1.23777378,0.290110856,0.467312783
227,4,8,0.854684889,-2.65784788,0.027929198,-2.04449105,-0.513411462,-1.68816149,-0.125042692,-2.63152194,3.87213945,-1.58732605
228,4,3,-2.4380827,-1.63084817,0.0579266511,2.74194169,-2.69671369,0.211910844,-6.05232906,1.89098775,-0.268404245,0.81225276
229,4,9,-2.82286286,-2.76729417,-1.06463659,1.7807039,-1.10063195,1.46389878,-4.75428772,-0.819029212,0.509103656,2.22172046
230,4,9,-2.07645774,-1.98903632,-1.10728395,0.609609604,-0.97297585,1.57719016,-3.63367176,0.283241034,0.135155588,1.72106421
231,4,7,-1.71833324,-2.2217977,-0.860952556,1.49668527,-3.23824573,1.95242012,-4.87075377,2.32182336,-0.767554104,0.731626391
232,4,3,-3.76793599,-1.91132879,-0.500373065,1.84434724,-0.388383806,1.62782371,-3.38862848,-2.09192705,0.0521715619,0.713947713
233,4,3,-3.02961922,-1.45789886,-0.520662069,2.20838571,-0.742882788,0.466253579,-3.83969212,-1.98131049,1.06033242,0.950616717
234,4,5,-1.08729923,-2.30375218,-0.454266489,0.688867092,-3.18052745,2.57083416,-3.16663074,1.53846741,-0.694376886,-0.0161785185
235,4,3,-4.40016985,-1.76748228,-0.0197129473,1.79200792,-0.0917707682,1.15506887,-3.8566699,-2.24681211,0.485240042,0.19389458
236,4,3,-3.24385428,1.01936591,1.28897703,2.79316211,-3.27500796,1.8280189,-1.64028716,-4.35523939,-1.77778196,-2.4998908
237,4,8,-0.870153844,-3.36050296,-0.893699169,-0.451362103,-0.701613724,-0.0491814166,-3.67758894,-0.0573868006,2.30039001,1.25576067
238,4,3,-3.04281998,-1.11347723,-0.00822519884,1.38594794,-0.609531164,1.31766951,-2.37538123,-1.77636218,0.344596148,0.28317672
239,4,2,-1.72423041,-1.12597835,1.3975352,0.915284276,-1.0467453,0.410737038,-2.38953137,0.553064823,-0.59426105,-1.33876681
240,4,9,-2.7509203,-3.22910786,-1.7278322,1.21985722,-0.435228825,1.1368711,-5.09126616,-0.788002968,0.658234835,3.07537293
241,4,3,-2.48809361,-1.18526554,0.391794622,2.22155333,-2.06023717,1.58213329,-3.10684013,-0.773861468,-0.514802217,-0.0244323593
242,4,5,-2.49855995,-0.783629358,-0.469743043,0.897716045,-0.320773184,1.12076128,-2.3743763,-0.799633563,-0.305648863,0.63152647
243,4,8,-1.31914437,-1.63941407,0.585129559,2.18565726,-2.22140741,-1.88049698,-5.04979277,-0.205555901,2.29651356,0.0339005627
244,4,3,-2.57062531,-2.50770307,-0.166165829,2.8241508,-3.65130043,1.50308704,-5.43056011,0.720352232,0.00699697435,1.09511602
245,4,3,-2.67013216,-2.48466969,-0.316297054,3.47804761,-4.86748457,1.85933352,-6.22147465,1.30915105,-0.336507857,0.910752833
246,4,3,-2.01497722,-1.48085093,0.149676055,1.64567733,-1.53866005,1.37006426,-1.46078503,-1.94562495,0.166301474,-0.066937089
247,4,5,-3.5089941,-1.31595075,-0.892465055,1.96465611,-0.939578831,1.97975552,-3.39129138,-1.62088597,-0.0795613825,0.972643197
248,4,3,-2.5940392,-0.931980848,0.0169595871,1.57925999,-0.709603608,1.06992805,-2.80542469,-0.747078717,-0.425094694,0.135216936
249,4,3,-3.24186516,-1.71283019,-0.0850870311,1.35226417,0.282826841,0.0756378323,-4.00574589,-0.873625576,0.488550246,0.613718033
250,4,7,-1.41099989,-1.47645104,-0.0512163267,1.2280072,-1.80530357,0.778599024,-3.5290997,1.38217056,-0.511838138,0.63641268
251,5,7,-2.04784751,-1.82338762,-1.01029229,1.78704906,-3.6901803,1.93194664,-5.67620802,3.0685854,-1.02638996,0.459164172
252,5,5,-2.31007814,-0.499213874,0.00239682011,1.090325,-0.774240315,1.1006211,-2.18811536,-0.675039828,-0.491317034,0.158851832
253,5,3,-2.51371908,0.86784476,1.79781306,2.68566346,-5.57281446,2.20313382,-2.86131692,-3.49609423,-0.222045779,-2.38060808
254,5,8,-0.716462791,-1.71547937,0.015570648,-0.665069699,-1.02363276,-0.0072170943,0.338853359,-3.04326081,3.01417089,-1.19367564
255,5,5,-1.85429215,-0.6880458,-0.288881212,0.505396605,-0.390372217,1.20631635,-1.59390402,-0.477134824,-0.738018811,0.260200948
256,5,3,-2.86240387,-0.83185637,0.393221587,1.2358948,-0.243529692,0.65571934,-2.87857437,-0.674261391,-0.555238962,-0.220188215
257,5,3,-1.90019834,-1.45937431,-0.375413269,1.91118383,-2.69534087,1.26811194,-4.18395281,1.07161272,-0.350937694,0.624304175
258,5,8,-2.32678723,-1.29395676,-0.561036348,0.48967585,0.157824457,-0.41487056,-3.06031442,-0.470356882,0.994361758,0.72440201
259,5,3,-2.38483834,-0.606694162,0.778624177,1.7956723,-1.37010527,0.915435851,-2.71081066,-0.50534451,-0.588300824,-0.576290965
260,5,5,-2.06794858,-0.559687614,0.0511109419,0.748321056,-0.507408142,0.787400901,-1.98592603,-0.347543359,-0.471838146,0.126311734
261,5,5,-1.74768984,-1.0879997,-0.199447811,1.14362133,-1.27626324,1.23253644,-2.24357677,-0.0857271552,-0.158496007,0.285924792
262,5,3,-3.11513805,-0.52743119,0.273891091,1.5572921,-0.909965515,0.152597308,-4.5947957,-0.0471612811,-0.310100883,1.25652456
263,5,3,-1.88177323,-1.37882864,-0.5198645,1.46544647,-1.87590623,1.38780701,-2.87174511,-0.133988261,-0.124109805,1.00043964
264,5,5,-2.44768167,-2.32620692,-1.01404727,1.61202312,-2.39982486,1.91784716,-3.63806987,-0.435371011,0.503794372,1.77082539
265,5,3,-2.05297279,-2.3335948,-0.26009798,2.92183614,-4.78942966,1.96729648,-5.26333904,0.983923197,-0.200607538,0.630636096
266,5,8,-0.506958961,-1.99155724,-0.0165581182,-0.197012827,-0.753509462,-0.950154662,-0.995984375,-2.48495078,3.13583612,-0.734125495
267,5,5,-1.80334687,-2.8129611,-0.891765833,1.32933354,-3.02810287,2.56352782,-3.22773361,-1.10036016,1.06956267,1.32513583
268,5,3,-2.40737343,-1.22325563,0.137171865,1.2512635,-0.239628062,0.00726813823,-4.22099829,0.136007488,-0.948757768,1.11393285
269,5,3,-2.09631062,0.379178345,0.693977833,1.71749485,-2.89823747,1.61671019,-2.05873775,-1.93245554,-0.168812439,-0.832908571
270,5,7,-1.10393023,-2.14303923,-0.149038017,0.699587464,-4.52064419,2.18543243,-4.51746798,3.27008414,-0.501762748,-0.284823567
271,5,7,-2.03190041,-2.23018718,-0.95319432,1.69619906,-3.85338879,1.65917635,-5.77355671,3.49526811,-0.740294516,0.392228395
272,5,5,-2.43285799,-0.657223523,0.481291264,0.511003375,-0.121017165,0.858398497,-1.65698028,-0.725282192,-0.869763315,-0.882923365
273,5,3,-3.38265824,-0.995997071,0.438511938,1.82357156,-0.842171609,0.0795333162,-4.5956707,0.2375554,-0.223266333,0.600102186
274,5,8,0.515401125,-2.44060469,0.256952971,-1.66030765,-0.806795776,-1.3525486,-0.603084147,-2.01293612,3.59774995,-1.32715333
275,5,3,-2.28303528,-0.377180398,-0.180991322,1.10196483,-0.620742857,0.903709352,-2.42931652,-0.483558446,-0.422338247,0.358879775
276,5,8,-1.68764424,-0.958472371,0.0520180762,0.843162775,-2.67298317,1.72941351,-1.82060301,-2.87282634,1.90702641,-0.246202916
277,5,3,-2.07571578,-0.342342854,-0.121428601,1.17081654,-0.969767749,1.12448776,-2.09149289,-0.537837148,-0.545973301,0.162514493
278,5,3,-2.08613634,-0.469922215,0.210095376,0.975249529,-0.448798716,0.953665197,-1.87585413,-0.547647178,-0.936181068,-0.526231349
279,5,3,-2.69796681,-0.415918648,-0.636044562,1.2301656,-0.606947064,0.761933088,-2.91809988,-1.06910872,0.332199961,0.981829166
280,5,9,-1.74455321,-2.36323404,-1.6646601,0.0654765815,-0.429503947,0.849385142,-3.7424109,-0.382304132,1.01645947,1.90105963
281,5,3,-1.99319994,0.534617364,0.899378121,1.99705291,-3.01071382,1.33938396,-1.69171584,-2.91489506,-0.444817811,-1.25531435
282,5,8,-1.04286504,-2.07006574,0.24227792,1.41231573,-3.24681664,0.208513692,-3.954427,0.28738451,1.75718951,0.473857194
283,5,3,-1.93189478,-1.31071925,-0.404605299,2.01365876,-2.19417477,0.779025972,-4.00611925,0.762899876,-0.113429107,0.751937032
284,5,3,-2.94895458,-0.317412943,-0.0858507678,1.42767453,-0.638822973,0.751722217,-3.26276565,-0.820048213,-0.393670082,0.608374596
285,5,3,-2.49953461,-0.340731978,-0.572974384,1.29968762,-0.936770618,1.03495276,-2.72133613,-0.632508516,-0.254507422,0.746571481
286,5,3,-2.17771506,-0.610034525,0.387675017,1.21121001,-0.468277961,0.732171834,-2.26148486,-0.481666058,-0.735972404,-0.420935422
287,5,3,-2.05478215,-1.15684831,0.195656568,2.03795791,-1.77743793,1.02262795,-2.69640732,-0.273345441,-0.401694477,-0.320240706
288,5,5,-2.08269191,-0.867398143,0.131510869,0.230268687,-0.413551331,1.22152305,-1.53735721,-0.444927126,-0.542566419,-0.0369724259
289,5,3,-2.17716599,-0.542713284,-0.0632077232,1.56278145,-1.01594901,0.848471761,-2.67152095,-0.577079296,-0.335811138,0.385451138
290,5,8,-0.0854470357,-2.10969019,-0.0240951143,-1.69663,-0.128566355,-0.880200267,-0.202779278,-2.1444509,3.2011826,-0.84860009
291,5,5,-1.62761438,0.076212801,0.150709838,0.856595993,-1.50342345,1.08175206,-1.28993046,-1.08180487,0.235868752,-0.289805204
292,5,5,-2.3088553,-0.503596723,-0.391549706,0.411138207,-0.0453343913,1.02172351,-2.16606808,-0.431312025,-1.02803481,0.364257812
293,5,3,-2.26862931,-1.61188555,-0.652584195,2.50363469,-3.92794538,1.62496102,-5.74932003,2.1893065,-0.508779764,0.306364447
294,5,3,-1.768134,-0.529467225,-0.115816124,0.732154846,-0.697823167,0.346213818,-2.15853572,-0.466756582,-0.143996745,0.64681375
295,5,5,-1.76771617,-0.788605332,-0.158481359,0.819547534,-0.615702689,1.04772723,-1.75682247,-0.342129141,-0.404699028,0.183576509
296,5,3,-1.82279849,-1.03846085,-0.0680901855,1.92720461,-2.00997591,0.829018116,-3.34627032,0.492404372,-0.391037256,0.411293983
297,5,3,-2.17333412,0.533275902,1.47584498,2.27261758,-4.04898357,1.73084164,-1.23905921,-4.28907919,-0.639138639,-2.16579819
298,5,3,-2.66779017,-0.723685026,-0.120456479,1.35733509,-0.930881441,0.848934591,-2.68758655,-0.933668733,0.175623894,0.393133909
299,5,3,-2.77133918,-0.236491099,1.46525502,3.53994465,-4.14133883,0.137730092,-3.63918138,-3.97151065,1.69912839,-1.88268447
300,5,3,-2.92715788,-0.433849156,-0.766369402,1.69219601,-0.902480304,0.950617015,-3.49124837,-1.07727575,-0.130181491,1.26602757
301,6,3,-2.85796428,-1.01461494,-0.461953789,1.35652006,-0.201429769,0.762441397,-3.02681661,-1.22676659,0.0525071807,0.555221021
302,6,3,-1.77979243,-1.02908552,0.0269188993,2.22089505,-2.67072129,0.900159538,-3.73667645,0.807922065,-0.38273266,0.151551291
303,6,3,-2.3102057,-0.589868724,0.0457777493,2.24672246,-1.53640842,0.759533107,-3.2216723,-0.503901124,-0.273361117,0.0593004115
304,6,5,-2.49074793,-1.13423955,-0.146952301,0.902447462,-0.597643673,1.32543659,-1.94244909,-0.970873833,-0.205442935,0.128489986
305,6,5,-2.25436354,-1.06951499,-0.288071305,0.883486271,-0.681391954,1.38298142,-1.77363145,-0.941892147,-0.185506895,0.293928772
306,6,3,-2.12605,-1.00071514,-0.246522367,1.44143009,-0.963715732,1.15110648,-2.43617201,-0.604510486,-0.175272733,0.349452317
307,6,3,-2.618397,-0.850130796,-0.164785147,1.25762022,-0.628509879,1.2109319,-2.18073916,-1.1420716,-0.211556807,0.0355619639
308,6,9,-2.57765031,-1.36225164,-0.829678178,0.32275188,0.107495606,0.374673069,-2.96910453,-1.17332625,1.12984478,1.1864661
309,6,3,-2.35658646,0.265434235,1.23165715,3.45157385,-4.02714205,0.459345818,-4.03382826,-2.8902781,0.518283188,-1.10026681
310,6,7,-1.38447702,-1.53371787,-0.58940047,1.15455747,-2.22086644,1.23875868,-3.72827673,1.67892921,-0.669741511,0.749884725
311,6,5,-2.53814673,-1.19680417,-0.232306093,0.531413794,-0.338852257,1.45131803,-1.68538857,-1.16965711,-0.288292736,0.146315649
312,6,3,-2.0309937,-0.784588873,0.083463259,1.46305943,-0.868109107,1.0344069,-2.21921659,-0.646989644,-0.549127817,-0.0936830863
313,6,8,2.45266747,-4.07717609,1.32900238,-2.74092603,-1.60685706,-4.03130436,-0.0667300448,-4.0096755,5.05154514,-3.63960171
314,6,7,-1.63806772,-1.31405282,0.00272373296,1.357741,-3.26806569,1.37075782,-4.43909454,2.66298223,-0.923813641,-0.07577122
315,6,3,-1.91727662,-1.45161474,-0.145537198,1.65313745,-2.58117557,1.5447917,-3.15257525,0.033784084,0.0335084982,0.628556132
316,6,5,-2.53330135,-1.04221666,-0.335724682,0.967756152,-0.431952178,1.31898141,-2.24414206,-0.934977889,-0.240255207,0.369054139
317,6,3,-2.81851101,-0.65588516,-0.0299904943,1.77732265,-0.763335824,0.558096766,-2.95047331,-1.07220817,-0.112470113,0.211920306
318,6,3,-2.30589128,-1.30380046,0.164038956,1.00866199,-0.330816358,0.152914539,-2.63041782,-0.951381266,0.46860373,-0.11692024
319,6,3,-2.39000487,-0.755008698,0.420144588,2.61352348,-2.69765878,1.29648495,-3.37147236,-0.446160048,-0.289029002,-0.360727459
320,6,3,-2.26062751,-1.18978858,-0.010512732,1.64504421,-0.856128991,0.233086184,-3.139184,-0.904849887,0.836349905,0.451566845
321,6,8,-1.16269314,-1.78152418,-0.259069413,-0.407749802,-0.238616645,-0.456002414,-1.06570828,-2.21333575,2.89146829,-0.193782702
322,6,3,-1.86881602,-0.406598777,-0.0937593356,1.35431063,-1.16920614,1.15495968,-1.68625438,-1.14765906,-0.0913892537,0.0064480505
323,6,8,-0.934417665,-0.970765352,0.487993747,0.798306465,-0.275033295,-2.22658801,-2.39468932,-1.3153286,1.17979431,-0.625698149
324,6,8,1.00869572,-2.67572665,0.877124727,-1.15427172,-1.48339343,-1.85862398,-0.685061514,-2.40320754,3.53767538,-1.90997529
325,6,2,-1.24136865,-0.402163297,1.45852971,1.01912165,-3.93211603,1.19448435,0.128181577,-5.42020035,0.890036106,-3.05005336
326,6,3,-2.27726912,-0.942720354,-0.0875439197,1.50962472,-0.63049382,1.11155438,-2.3960526,-0.964343607,-0.432641476,0.222293094
327,6,3,-1.67576396,-0.81911844,0.184309542,2.17633629,-2.32067299,0.53394556,-3.46910334,0.777885079,-0.373806149,-0.0158585049
328,6,3,-2.31140924,-1.25526512,0.122841984,1.45747507,-0.286271185,-0.220344737,-3.35655689,-0.610098898,0.223284334,0.224374518
329,6,5,-2.04102564,-1.01397884,0.324492455,0.92967844,-0.750202835,1.15040517,-1.4797951,-0.788689733,-0.485996008,-0.531049609
330,6,3,-2.04307389,-0.671296656,-0.0107080974,1.26532662,-0.883941054,1.16573715,-1.7034868,-1.05525625,-0.272841781,-0.0580545291
331,6,3,-2.60785151,-0.238379955,0.108952671,2.16060448,-2.07261443,1.44209981,-2.22051692,-2.17558694,0.311174482,-0.424428314
332,6,5,-3.07518029,-0.538126051,-1.25679719,1.32335162,-0.31208539,1.50018752,-2.72880054,-1.74758995,-0.353769451,1.18749094
333,6,3,-2.49232388,-0.924215078,-0.678104937,1.15755808,-0.154948503,0.621236444,-2.70917773,-1.17150342,0.179185361,0.754369378
334,6,3,-2.84755802,-0.0542688631,0.524894118,2.92328286,-3.64719272,2.00313258,-1.55357754,-4.71222448,-0.0631302595,-1.55578804
335,6,8,2.30734658,-4.33248377,1.36239898,-2.45749831,-1.59618425,-3.21898699,0.18230392,-3.95224881,4.08552313,-3.25936127
336,6,3,-2.89038372,0.593615472,0.350965321,2.25726724,-2.15363812,1.76182365,-1.81281662,-3.61085224,-1.10698926,-0.971461654
337,6,7,-2.02467656,-2.75487256,-1.93991077,1.28449786,-4.35669088,2.7215519,-6.33802223,4.03069115,-1.07927775,0.778358519
338,6,3,-2.59644866,-0.717947721,0.723967731,3.03319645,-3.75603271,1.21824265,-4.4399519,0.116769657,-0.225059703,-0.407234609
339,6,6,-1.14479256,-1.54523218,0.291168094,-0.679385781,0.0270004831,1.08585942,1.20047772,-2.19386792,-1.0360502,-1.34837174
340,6,8,-0.592615187,-1.64485216,0.627515972,0.936564207,-0.796574593,-2.54780769,-2.60069823,-1.70650625,2.67539263,-1.08188033
341,6,3,-2.56054187,0.504019797,0.270428956,1.99268818,-2.00842381,1.6750623,-1.58761513,-3.11931968,-0.960845411,-0.812780797
342,6,3,-2.55817175,-0.727883041,0.202784896,3.42911601,-3.32228255,1.10154259,-4.58807659,-1.99412262,0.708041549,0.168509975
343,6,5,-2.81338048,-1.0508306,-0.136252552,0.671375871,-0.295761794,1.25503492,-1.90432549,-1.27692938,-0.335147619,-0.0620348528
344,6,3,-1.70629942,-0.514793694,0.741810024,2.06658435,-2.09865022,0.796157241,-2.91701341,0.0410034508,-0.72439307,-0.589789331
345,6,3,-2.18619728,-0.662574947,-0.211374104,1.29228663,-1.1281333,1.14154935,-1.87993515,-1.23106396,0.383694649,0.0862522647
346,6,8,1.87099457,-3.29253173,0.414815187,-3.55269814,-0.830567658,-2.16714358,0.275208354,-2.91043472,4.7810216,-2.35418773
347,6,3,-2.56864905,0.465145409,0.598411262,2.36688852,-3.39727044,1.87400866,-1.71393061,-4.39984751,-0.188226834,-1.3595823
348,6,5,-3.03784704,-1.1518836,-0.909433782,1.14098048,-0.500069678,1.16446877,-3.04322076,-1.39028001,0.705668211,1.14285576
349,6,3,-2.78583097,-1.03131056,-0.149332881,1.37228882,-0.539687634,1.28076327,-2.39495063,-1.47185838,-0.263705999,0.0828095749
350,6,3,-1.65286922,-0.867581904,0.135810375,1.9506259,-2.38842845,0.366849959,-4.22316837,1.74838638,-0.507647812,0.13143751
351,7,3,-2.32209015,-0.521595657,-0.0911929011,0.87045145,-0.605306506,-0.0466208607,-2.79460001,-0.284897357,0.539515853,0.673717856
352,7,3,-2.14312577,-0.0878231153,0.206523269,1.62689018,-2.02531815,0.895064354,-2.681216,-0.164668843,-0.0776978731,-0.0850633159
353,7,5,-1.78239977,-0.596216738,0.0554926433,0.349668771,-0.475366294,0.440845609,-1.53528464,-0.167992622,-0.124468043,0.24143739
354,7,9,-1.92324471,-1.70516753,-0.826181173,1.29209888,-1.36722088,1.23364937,-3.35515952,-0.47747609,0.330479652,1.6637789
355,7,3,-2.12364125,-0.12417265,0.410953432,2.36081886,-2.44398737,0.214629531,-2.91734767,-1.51203299,0.958885074,-0.372712404
356,7,3,-1.91963112,-1.19452572,-0.693116903,1.75271916,-2.1281147,0.788978398,-4.46617317,1.33910584,-0.329087168,0.998824418
357,7,8,0.555533886,-2.24917579,0.0331073366,-1.78995323,-0.753098607,-1.13190854,0.0778694004,-2.66833401,3.66457272,-1.44158316
358,7,3,-1.92894602,0.040862117,0.289560854,1.66492724,-2.08044267,0.8449229,-2.55513477,-0.415882647,-0.139773339,-0.0579553768
359,7,3,-1.98284841,-0.46509245,-0.0408864319,1.3159858,-1.40871763,1.18973792,-1.8244803,-0.830089867,-0.0142320506,0.055311285
360,7,3,-1.76590621,0.208806425,0.343056351,1.29930985,-1.77509284,0.882491112,-1.76705229,-0.804656684,-0.0928828418,-0.32049638
361,7,8,1.6963172,-3.16959858,0.666664302,-3.0712626,-0.75842309,-2.72734857,0.443166375,-3.25126529,4.42568302,-2.65619683
362,7,3,-2.09327888,-0.474435419,-0.216984689,1.40487826,-0.799731255,0.0244633481,-3.26209879,-0.063212648,-0.00692118332,0.801816881
363,7,3,-2.17745304,-0.350951135,-0.0694146678,2.56060219,-2.40150428,0.768301904,-3.54288268,-1.35574317,0.449826002,0.39146167
364,7,3,-1.58795118,-0.129395723,0.104893908,1.17909181,-1.45152068,0.665647686,-2.21872306,0.0327027887,-0.261321694,0.108683527
365,7,3,-1.73368323,0.0132050533,0.116988629,1.08193111,-1.3012085,0.463248491,-2.08791566,-0.00164296199,-0.113446057,0.00183566473
366,7,3,-1.99818003,0.219452754,0.240397215,1.50875044,-1.78521037,0.658170938,-2.415483,-0.576557636,-0.0113698691,-0.0831660479
367,7,3,-1.56214166,-0.615584373,-0.0636499301,0.881494522,-1.20877218,0.607303977,-2.01892853,0.255868137,-0.0335734934,0.401914626
368,7,3,-1.94713056,0.00750019308,0.349601418,1.55557621,-1.9772985,0.53008455,-2.83145261,-0.0888296142,-0.0877952799,0.150255978
369,7,3,-1.75326335,-0.0328767523,0.436256826,1.71122813,-2.6867516,1.29722631,-2.5327158,-0.700191796,-0.271339297,-0.200422913
370,7,3,-1.69542193,0.0312491022,-0.105554365,1.08728313,-1.17615008,0.852401853,-1.79141629,-0.396076292,-0.359346449,0.0695868209
371,7,9,-1.68973494,-2.15949535,-1.600196,0.292583734,-1.38909864,1.69363654,-3.70863557,0.520232558,0.573721349,1.83465898
372,7,3,-1.97754443,-0.553252637,0.854045928,3.28640175,-4.75269365,0.912291944,-5.1624856,-0.0974784344,0.103343666,-0.443275422
373,7,5,-1.6374619,-0.673501372,0.252968282,0.353031039,-0.447353423,0.439032793,-1.40642488,-0.0757975429,-0.132032931,0.225193873
374,7,3,-2.17639947,0.111102879,-0.453398198,1.17995548,-0.932041168,0.541123509,-2.61238289,-0.162862942,-0.335169941,0.433272094
375,7,3,-2.09874415,-0.0329587236,-0.299366802,1.35964763,-1.01677251,0.609506965,-2.59919882,-0.308542103,-0.27864781,0.390722185
376,7,7,-1.67939973,-1.31823611,-0.82970804,1.12138748,-2.26660228,0.988446832,-4.55229616,2.88486242,-0.873091757,0.441517264
377,7,3,-1.80371964,-0.138165504,0.166026294,0.558853745,-0.580719233,0.139016837,-2.22068334,0.514422596,-0.568674386,0.349152476
378,7,3,-1.88607109,0.119033046,0.381752193,1.71329427,-2.15850329,0.939230382,-2.43824244,-0.449337423,-0.309214681,-0.243408039
379,7,3,-1.90515399,0.543393135,-0.488144875,1.40308225,-1.32882261,0.204443932,-3.41982341,0.787387431,-0.843667924,0.308857054
380,7,3,-1.77396655,0.269744307,0.117739558,1.16011631,-1.3699894,0.650500834,-1.98282564,-0.480641514,-0.202331275,0.0257994365
